,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Метод,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,АРБ0,АРС0,АРЦК0,АРпр0,АРБ1,АРС1,АРЦК1,АРпр1,АРБ2,АРС2,АРЦК2,АРпр2,АРФЛ,АРкорп,АРМБР,АРМСП,БК2.0,БК2.1,БК2.2,ПК2.0,ПК2.1,ПК2.2,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
1573,1824443.0,1824443.0,1824443.0,52796.0,52796.0,52796.0,1079694.0,1079694.0,1079694.0,9584450.0,9583904.0,9583904.0,0.0,0.0,0.0,1824443.0,68205.0,1.0,0.99,147450.0,2369012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8190745.0,3585068.0,7077880.0,1257930.0,5356428.0,6487445.0,1242429.0,1242429.0,1242429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,2353593.0,2353593.0,2353593.0,31457.0,31457.0,31457.0,,,,2112524.0,2112524.0,2112524.0,,,,2353593.0,171605.0,1.0,1.19,,1400103.0,,,,,,,,,,35648.0,2502816.0,2648672.0,885660.0,1040877.0,1275765.0,,,,24028.0,24028.0,24028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,5555320.0,5555320.0,5555320.0,324740.0,324740.0,324740.0,105803.0,105803.0,105803.0,15330903.0,15077552.0,15077552.0,0.0,0.0,0.0,29552354.0,0.0,1.0,1.0,0.0,8519549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14543578.0,28182608.0,46503407.0,2667646.0,24183846.0,27641689.0,4114110.0,4114110.0,4114110.0,28442512.0,28442512.0,28442512.0,2223402.32,2223402.32,626702.05,1596700.27,7108.64,3554.32,3554.32,626702.05,2223402.32,626702.05,1596700.27,7108.64,3554.32,3554.32,1596700.27,7108.64,3554.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3554.32,44890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,1213289.0,,1213289.0,53094.0,,53094.0,4.0,,4.0,5032291.0,,5028715.0,,,,1213289.0,,1.0,1.0,,,,,,,,,,,,,1027869.0,1821225.0,,,1728784.0,283007.0,,283007.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,16510.0,,16510.0,36524.0,,36524.0,,,,733560.0,,733244.0,,,,16510.0,,1.0,0.96,,,,,,,,,,,,,205727.0,216541.0,,,194626.0,102484.0,,102484.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,15594632.0,15594632.0,15594632.0,6283164.0,6283164.0,6283164.0,0.0,0.0,0.0,1346067.0,265753.0,265753.0,113.0,113.0,113.0,15594632.0,,1.0,1.0,,6213327.0,,,,,,,,,,16227739.0,10174184.0,27873135.0,15870.0,26748874.0,41467661.0,,,,134897.0,134897.0,134897.0,10791.76,10791.76,10791.76,0.0,0.0,0.0,0.0,10791.76,10791.76,10791.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8990809.0,8990809.0,8990809.0,1340631.0,1340631.0,1340631.0,25260.0,25260.0,25260.0,91631728.0,91631728.0,91631728.0,0.0,0.0,0.0,8990809.0,334668.0,1.0,0.95,0.0,36856614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6817081.0,8964330.0,20832053.0,39145006.0,3327171.0,10345714.0,387387.0,387387.0,387387.0,828488.0,828488.0,828488.0,66279.0,66279.0,66279.0,0.0,0.0,0.0,0.0,66279.0,66279.0,66279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,2341967.0,2341967.0,2341967.0,9897.0,9897.0,9897.0,,,,6262597.0,6153857.0,6153857.0,,,,2341967.0,,1.0,1.0,,3638910.0,,,,,,,,,,2663990.0,598922.0,2596923.0,2261751.0,1946316.0,2202329.0,260351.0,260351.0,260351.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,983532.0,983532.0,983532.0,1941.0,1941.0,1941.0,279079.0,279079.0,279079.0,636850.0,636781.0,636781.0,,,,983532.0,,1.0,0.99,,94915.0,,,,,,,,,,104736.0,1154703.0,1887690.0,4187.0,546040.0,631572.0,12112.0,12112.0,12112.0,96533.0,96533.0,96533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7722.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,16012281.0,16012281.0,16012281.0,26523.0,26523.0,26523.0,,,,20428209.0,20428209.0,20428209.0,,,,16012281.0,,1.0,1.02,,13006464.0,,,,,,,,,,672096.0,10186461.0,11363519.0,8731018.0,9650474.0,10750997.0,179001.0,179001.0,179001.0,1505951.0,1505951.0,1505951.0,120476.07,120476.07,52013.28,68462.79,,,,52013.28,120476.07,52013.28,68462.79,,,,68462.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,603372.0,,603372.0,11067.0,,11067.0,,,,829327.0,,829327.0,,,,603347.0,,1.0,0.98,,,,,,,,,,,,,655001.0,805635.0,,,774856.0,4817.0,,4817.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,5717132.0,5717132.0,5717132.0,14065895.0,14065895.0,14065895.0,2458156.0,2458156.0,2458156.0,76099863.0,79852397.0,79852397.0,224.0,224.0,224.0,11370099.0,2708275.0,1.0,1.0,216662.0,25986426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111434014.0,59422481.0,86216208.0,169386070.0,57056270.0,43338626.0,723879.0,723879.0,723879.0,176844874.0,176844874.0,176844874.0,14147368.9,14147368.9,4851707.06,9295661.84,0.0,0.0,0.0,4851707.06,14147368.9,4851707.06,9295661.84,0.0,0.0,0.0,9295661.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,3333994.0,,3333994.0,32433.0,,32433.0,,,,8921774.0,,8879029.0,,,,3333994.0,,1.0,0.99,,,,,,,,,,,,,3386465.0,3629507.0,,,2958817.0,531325.0,,531325.0,38291.0,,38291.0,109.03,,,,,,,6.01,109.03,6.01,103.02,2954.22,1477.11,1477.11,103.02,2954.22,1477.11,0.0,0.0,0.0,,,,,1477.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,61475.0,,61475.0,27929.0,,27929.0,,,,701739.0,,701739.0,,,,61475.0,,1.0,0.98,,,,,,,,,,,,,102890.0,205472.0,,,174145.0,55392.0,,55392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,1062942.0,,1062942.0,4277.0,,4277.0,,,,949309.0,,948212.0,,,,1062942.0,2199.0,1.0,0.98,,,,,,,,,,,,,294184.0,1140549.0,,,672677.0,494060.0,,494060.0,12013.0,,12013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,410180.0,,410180.0,26086.0,,26086.0,,,,784692.0,,776530.0,,,,410180.0,,1.0,0.95,,,,,,,,,,,,,221569.0,604692.0,,,301229.0,177815.0,,177815.0,13186.0,,13186.0,,,,,,,,,,,,,,,,,,,,,,,,,,1054.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,1060818.0,1060818.0,1060818.0,2170405.0,2170405.0,2170405.0,,,,142005032.0,141965236.0,141965236.0,,,,1060818.0,,1.0,0.96,,79267645.0,,,,,,,,,,3183780.0,12344113.0,18353438.0,47620000.0,3850062.0,11210473.0,1127729.0,1127729.0,1127729.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,1721621.0,,1721621.0,9010.0,,9010.0,,,,599876.0,,544212.0,,,,1721621.0,,1.0,0.96,,,,,,,,,,,,,671436.0,1847146.0,,,1238883.0,365325.0,,365325.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,12324755.0,12324755.0,12324755.0,339275.0,339275.0,339275.0,32467.0,32467.0,32467.0,69616149.0,68096578.0,68096578.0,,,,12307875.0,3597613.0,1.0,1.08,504235.0,30389976.0,,,,,,,,,,18891302.0,10849858.0,20788360.0,1443960.0,26990565.0,38588137.0,4651629.0,4651629.0,4651629.0,1309213.0,1309213.0,1309213.0,104737.0,104737.0,8069.0,96668.0,0.0,0.0,0.0,8069.0,104737.0,8069.0,96668.0,0.0,0.0,0.0,96668.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,567409.0,,567409.0,,,,,,,390956.0,,280100.0,,,,567409.0,,1.0,1.0,,,,,,,,,,,,,565921.0,572507.0,,,147356.0,6876.0,,6876.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,1153395.0,1153395.0,1153395.0,14152.0,14152.0,14152.0,0.0,0.0,0.0,11582866.0,11582866.0,11582866.0,0.0,0.0,0.0,1816476.0,1703219.0,1.0,0.89,0.0,2606787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9314865.0,6793493.0,9123108.0,2705368.0,5424630.0,6593284.0,315998.0,315998.0,315998.0,2249240.0,2249240.0,2249240.0,67531.27,67531.27,15518.06,52013.21,95690.84,47845.42,47845.42,15518.06,67531.27,15518.06,52013.21,95690.84,47845.42,47845.42,52013.21,95690.84,47845.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47845.42,16717.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,15696455.0,15696455.0,15696455.0,701172.0,701172.0,701172.0,0.0,0.0,0.0,29976894.0,29680230.0,29680230.0,0.0,0.0,0.0,15696455.0,125003.0,1.0,0.97,720509.0,11829509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25562290.0,12419469.0,21948733.0,10516544.0,13270225.0,16179952.0,8978442.0,8978442.0,8978442.0,463875.0,463875.0,463875.0,159.09,159.09,0.0,159.09,0.0,0.0,0.0,0.0,159.09,0.0,159.09,0.0,0.0,0.0,159.09,0.0,0.0,39.89,33.24,6.65,0.0,0.0,0.0,0.0,0.0,36911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,1386224.0,,1386224.0,6285.0,,6285.0,6959.0,,6959.0,1832599.0,,1703851.0,0.0,,0.0,1386224.0,0.0,1.0,0.99,,,,,,,,,,,,,,1457488.0,,,848654.0,435990.0,,435990.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,201226.0,,,,,,,,,7938.0,,,,,,201226.0,,,1.0,,,,,,,,,,,,,,,,,,14018.0,,,6573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.84,,,,,,,,,,,,,,,,,,,,,,,,,,,207838.0,1946.0,,
1920,9300045.0,9300045.0,9300045.0,272958.0,272958.0,272958.0,34015.0,34015.0,34015.0,9434703.0,8887366.0,8887366.0,0.0,0.0,0.0,9864169.0,0.0,1.0,0.96,70562.0,3592928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4540144.0,14717352.0,15750601.0,4368787.0,10532358.0,12930032.0,2604206.0,2604206.0,2604206.0,1378888.0,1378888.0,1378888.0,21401.74,21401.74,19521.33,1880.41,26156.28,13078.14,13078.14,19521.33,21401.74,19521.33,1880.41,26156.28,13078.14,13078.14,1880.41,26156.28,13078.14,43902.8,1096.69,42806.11,0.0,0.0,0.0,0.0,13078.14,18850.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,146075.0,,146075.0,11171.0,,11171.0,,,,675625.0,,675625.0,,,,146075.0,1566.0,1.0,0.99,,,,,,,,,,,,,125685.0,226656.0,,,121712.0,185709.0,,185709.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,13758440.0,13758440.0,13758440.0,382209.0,382209.0,382209.0,28236.0,28236.0,28236.0,1464763.0,1462763.0,1462763.0,,,,13758440.0,204850.0,1.0,0.99,327040.0,1165276.0,,,,,,,,,,656303.0,17611224.0,23117965.0,,14855749.0,16852392.0,497931.0,497931.0,497931.0,344646.0,344646.0,344646.0,12017.45,12017.45,6583.3,5434.15,0.0,0.0,0.0,6583.3,12017.45,6583.3,5434.15,0.0,0.0,0.0,5434.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15554.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,3101267.0,,3101267.0,45503.0,,45503.0,27816.0,,27816.0,282866.0,,282866.0,0.0,,0.0,3101267.0,1720.0,1.0,0.98,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,333711.0,2429871.0,,,2080625.0,48902.0,,48902.0,60588.0,,60588.0,4847.05,0.0,0.0,0.0,0.0,0.0,0.0,515.6,4847.05,515.6,4331.45,0.0,0.0,0.0,4331.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,683944.0,,683944.0,118.0,,118.0,,,,204316.0,,201371.0,,,,683944.0,10803.0,1.0,1.04,,,,,,,,,,,,,180059.0,701846.0,,,294604.0,17846.0,,17846.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,4258865.0,4258865.0,4258865.0,41620.0,41620.0,41620.0,25730.0,25730.0,25730.0,16052569.0,15576921.0,15576921.0,,,,4258865.0,,1.0,0.98,,5747011.0,,,,,,,,,,4117626.0,3573528.0,8384997.0,493622.0,3403607.0,4340515.0,1582137.0,1582137.0,1582137.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,831040.0,,831040.0,9901.0,,9901.0,,,,943311.0,,943311.0,,,,831040.0,,1.0,0.99,,,,,,,,,,,,,154178.0,1050558.0,,,212585.0,24542.0,,24542.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,,,,,,,,,,,,,,,,239186431.0,,2.0,0.0,20810995.0,452773467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688353204.0,358816075.0,1229028452.0,652123856.0,335421471.0,681430392.0,,,,51942888.0,51942888.0,51942888.0,3993459.0,3993459.0,1369174.0,2624285.0,149404.0,76270.0,55818.0,1369174.0,3993459.0,1369174.0,2624285.0,149404.0,76270.0,55818.0,2624285.0,149404.0,76270.0,12568.0,10473.0,2095.0,0.0,0.0,0.0,17316.0,55818.0,0.0,7245958.0,15760816.0,529284.0,153415062.0,7245958.0,15760816.0,529284.0,152926764.0,7245958.0,15760816.0,529284.0,152926764.0,87616482.0,568983453.0,0.0,0.0,15053749.0,15053749.0,15053749.0,208002264.0,208002264.0,208002264.0,,,,,,,,
2,549161.0,,549161.0,887.0,,887.0,,,,329857.0,,309621.0,,,,549161.0,119080.0,1.0,1.0,,,,,,,,,,,,,562356.0,1053871.0,,,501362.0,813650.0,,813650.0,14160.0,,14160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2165440.0,2165440.0,2165440.0,104578.0,104578.0,104578.0,,,,4002398.0,3995218.0,3995218.0,,,,2165440.0,83415.0,1.0,1.0,33366.0,2686469.0,,,,,,,,,,2872351.0,1032220.0,2951170.0,1550182.0,2131670.0,2478522.0,374493.0,374493.0,374493.0,237154.0,237154.0,237154.0,18972.28,18972.28,4679.08,14293.2,0.0,0.0,0.0,4679.08,18972.28,4679.08,14293.2,0.0,0.0,0.0,14293.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,241957.0,,241957.0,26148.0,,26148.0,0.0,,0.0,338793.0,,338793.0,0.0,,0.0,238966.0,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,381460.0,391258.0,,,406763.0,0.0,,0.0,27101.0,,27101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2168.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1169441.0,,1169441.0,7601.0,,7601.0,0.0,,0.0,262221.0,,262221.0,0.0,,0.0,1169441.0,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,699380.0,1487741.0,,,875360.0,132852.0,,132852.0,3675.0,,3675.0,294.0,294.0,294.0,0.0,0.0,0.0,0.0,294.0,294.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,8555315.0,8555315.0,8555315.0,2519059.0,2519059.0,2519059.0,14528.0,14528.0,14528.0,22733349.0,22027489.0,22027489.0,,,,8549051.0,,1.0,0.99,,9417098.0,,,,,,,,,,8762457.0,8027494.0,14845292.0,4645450.0,11813633.0,16764240.0,2083935.0,2083935.0,2083935.0,27796.0,27796.0,27796.0,2223.71,2223.71,1009.0,1214.71,0.0,0.0,0.0,1009.0,2223.71,1009.0,1214.71,0.0,0.0,0.0,1214.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,25628.0,,25628.0,111718.0,,111718.0,,,,308234.0,,210090.0,,,,25628.0,8305.0,1.0,1.0,,,,,,,,,,,,,38412.0,585470.0,,,167871.0,1264.0,,1264.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,1141238.0,,1141238.0,106540.0,,106540.0,0.0,,0.0,3982206.0,,3956303.0,0.0,,0.0,1141238.0,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1187978.0,2427624.0,,,2096237.0,534283.0,,534283.0,375371.0,,375371.0,30029.7,0.0,0.0,0.0,0.0,0.0,0.0,22483.32,30029.7,22483.32,7546.38,0.0,0.0,0.0,7546.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,1359369.0,,1359369.0,3494.0,,3494.0,,,,1443359.0,,1325759.0,,,,1359369.0,65010.0,1.0,1.0,,,,,,,,,,,,,,1495760.0,,,1163046.0,172377.0,,172377.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,563138.0,,563138.0,20694.0,,20694.0,0.0,,0.0,1012121.0,,1012090.0,0.0,,0.0,563138.0,,1.0,0.83,,,,,,,,,,,,,151224.0,802625.0,,,788746.0,3069.0,,3069.0,352020.0,,352020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28161.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,10450.0,,10450.0,,,,,,,137773.0,,105835.0,,,,10450.0,,1.0,0.93,,,,,,,,,,,,,10586.0,11330.0,,,538.0,275060.0,,275060.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,575800.0,,575800.0,10665.0,,10665.0,,,,846221.0,,846221.0,,,,575800.0,,1.0,0.94,,,,,,,,,,,,,283842.0,692942.0,,,807502.0,235793.0,,235793.0,26541.0,,26541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,528139.0,,528139.0,194441.0,,194441.0,138785.0,,138785.0,1657284.0,,1523254.0,,,,528139.0,162713.0,1.0,0.98,,,,,,,,,,,,,947846.0,1698917.0,,,1540592.0,1099865.0,,1099865.0,22472.0,,22472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,42101650.0,42101650.0,42101650.0,72326.0,72326.0,72326.0,3746.0,3746.0,3746.0,211147084.0,211147084.0,211147084.0,0.0,0.0,0.0,42101650.0,1161323.0,1.0,1.02,10.0,142670658.0,159135.0,0.0,0.0,159135.0,0.0,0.0,159135.0,0.0,0.0,169571275.0,7066819.0,18752866.0,141855919.0,15742008.0,13782362.0,62935476.0,62935476.0,62935476.0,4175443.0,4175443.0,4175443.0,334035.42,334035.42,308716.95,25318.47,0.0,0.0,0.0,308716.95,334035.42,308716.95,25318.47,0.0,0.0,0.0,25318.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,747651.0,747651.0,747651.0,44258.0,44258.0,44258.0,2876.0,2876.0,2876.0,4292811.0,4292791.0,4292791.0,211658.0,211658.0,211658.0,747651.0,0.0,1.0,1.05,0.0,2817718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9380245.0,1291591.0,6405237.0,34349.0,2694332.0,3060829.0,586515.0,586515.0,586515.0,9825449.0,9825449.0,9825449.0,761637.86,761637.86,143577.57,618060.29,0.0,0.0,0.0,143577.57,761637.86,143577.57,618060.29,0.0,0.0,0.0,618060.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24398.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,5932740.0,5932740.0,5932740.0,393948.0,393948.0,393948.0,129769.0,129769.0,129769.0,7128943.0,7045536.0,7045536.0,0.0,0.0,0.0,6426402.0,,1.0,0.97,21069.0,3063148.0,0.0,0.0,187461.0,0.0,0.0,187461.0,0.0,0.0,187461.0,4391298.0,2933918.0,7719400.0,1745622.0,4556869.0,5225913.0,373246.0,373246.0,373246.0,40975.0,40975.0,40975.0,3257.15,3257.15,2035.72,1221.43,0.0,0.0,0.0,2035.72,3257.15,2035.72,1221.43,0.0,0.0,0.0,1221.43,0.0,0.0,20.88,17.4,3.48,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,131486.0,,131486.0,200199.0,,200199.0,,,,66292.0,,66292.0,,,,131486.0,1673.0,1.0,1.0,,,,,,,,,,,,,539203.0,1139235.0,,,728323.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
