,Ариск0,АРБ0,АРС0,АРЦК0,АРпр0,АРБ1,АРС1,АРЦК1,АРпр1,АРБ2,АРС2,АРЦК2,АРпр2,АРФЛ,АРкорп,АРМБР,АРМСП,БК2.0,БК2.1,БК2.2,Метод,ПК2.0,ПК2.1,ПК2.2,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Кскр,Лам,Лат,ОД,Овм,Овт,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ар1.0,Ар1.2,Ар2.0,Ар2.2,Ар4.0,Ар4.2,БК,ПК0,ПК2,Ар1.1,Ар2.1,Ар4.1,ПК1,Ар3.0,Ар3.1,Ар3.2,Ар5.0,Ар5.1,Ар5.2,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
2156,3201921.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.91,0.0,1264414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3835991.0,4146647.0,4924952.0,113995.0,4349488.0,4910464.0,1513712.0,1513712.0,1513712.0,116549.95,116549.95,24794.76,91755.19,53.74,26.87,26.87,24794.76,116549.95,24794.76,91755.19,53.74,26.87,26.87,91755.19,53.74,26.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.87,4493.24,2938469.0,2938469.0,20809.0,20809.0,2607962.0,2607962.0,0.0,1909199.0,1909199.0,2938469.0,20809.0,2607962.0,1909199.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2168,1864374.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,90404532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3374882.0,7685069.0,60641000.0,5609057.0,10272552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864374.0,1864374.0,495238.0,495238.0,140414188.0,140414188.0,0.0,17696.0,17696.0,1864374.0,495238.0,140414188.0,17696.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2170,1382865.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,1115269.0,0.0,0.0,1337759.0,0.0,0.0,1337759.0,0.0,0.0,1337759.0,2463896.0,4701215.0,6153454.0,0.0,2143707.0,2462317.0,1656038.0,1656038.0,1656038.0,44589.0,44589.0,5739.0,38850.0,87894.0,43947.0,43947.0,5739.0,44589.0,5739.0,38850.0,87894.0,43947.0,43947.0,38850.0,87894.0,43947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43947.0,0.0,1382865.0,1382865.0,13759.0,13759.0,2680196.0,2680196.0,147170.0,433832.0,433832.0,1382865.0,13759.0,2680196.0,433832.0,0.0,0.0,0.0,6534.0,6534.0,6534.0,,,,,,,,
2208,953969.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,,3877079.0,,,,,,,,,,5776579.0,964970.0,4980101.0,1754157.0,2209494.0,3437642.0,6865783.0,6865783.0,6865783.0,549097.17,549097.17,111105.14,437992.03,165.5,82.75,82.75,111105.14,549097.17,111105.14,437992.03,165.5,82.75,82.75,437992.03,165.5,82.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.75,0.0,953969.0,953969.0,113008.0,113008.0,5986628.0,5986622.0,,983104.0,983104.0,953969.0,113008.0,5986622.0,983104.0,,,,,,,,,,,,,,
2209,367234461.0,21341943.0,7759904.0,2886939.0,125491208.0,21341943.0,7759904.0,2886939.0,125497934.0,21341943.0,7759904.0,2886939.0,119851393.0,317977368.0,759767773.0,397176.0,22103214.0,122339871.0,122339871.0,122339871.0,2.0,164589741.0,164589741.0,164589741.0,0.0,29342596.0,875318146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687525156.0,479417262.0,707455022.0,47315655.0,609971288.0,905444597.0,188036344.0,188036344.0,188036344.0,4972899.61,4972899.61,1319082.88,3451772.14,9902535.96,4951267.98,4951267.98,1319082.88,4972899.61,1319082.88,3451772.14,9902535.96,4951267.98,4951267.98,3451772.14,9902535.96,4951267.98,167471.95,405.11,167066.84,0.0,0.0,202044.59,0.0,4951267.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,49181228.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,404460.0,45164483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43708941.0,27058270.0,58376091.0,20184421.0,41185750.0,49406043.0,4914263.0,4914263.0,4914263.0,246555.0,246555.0,70364.0,176191.0,0.0,0.0,0.0,70364.0,246555.0,70364.0,176191.0,0.0,0.0,0.0,176191.0,0.0,0.0,48045.0,40037.0,8008.0,0.0,0.0,0.0,0.0,0.0,98541.0,37057560.0,37057560.0,5578234.0,5578234.0,78721119.0,78551499.0,618163.0,18477728.0,18477728.0,37057560.0,5578234.0,78551499.0,18477728.0,2177484.0,2177484.0,2177484.0,36597.0,36597.0,36597.0,,,,,,,,
2216,3086632.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,0.0,28138794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48867981.0,13161788.0,13791653.0,19944285.0,16506778.0,19793298.0,1108369.0,1108369.0,1108369.0,49565.62,49565.62,48655.62,910.0,0.0,0.0,0.0,48655.62,49565.62,48655.62,910.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39103.92,3086808.0,3086808.0,1848717.0,1848717.0,43199566.0,42819578.0,0.0,3527285.0,3527285.0,3086808.0,1848717.0,42819578.0,3527285.0,92.0,92.0,92.0,0.0,0.0,0.0,,,,,,,,
2225,20213912.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.01,25843.0,60793899.0,,,,,,,,,,1708806.0,20644250.0,22672667.0,61284676.0,23355917.0,26890542.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20213912.0,20213912.0,386308.0,386308.0,73436711.0,71493476.0,,13589601.0,13589601.0,20213912.0,386308.0,71493476.0,13589601.0,0.0,0.0,0.0,,,,,,,,,,,
2241,22535473.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494221.0,19453754.0,32655282.0,204801.0,35150466.0,35724968.0,634135.0,634135.0,634135.0,50730.77,50730.77,31747.73,18983.04,0.0,0.0,0.0,31747.73,50730.77,31747.73,18983.04,0.0,0.0,0.0,18983.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23569201.0,23569201.0,1491497.0,1491497.0,16843294.0,16843294.0,492833.0,0.0,0.0,23569201.0,1491497.0,16843294.0,0.0,39249.0,39249.0,39249.0,491328.0,491328.0,491328.0,,,,,,,,
2245,150444.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,156360.0,281952.0,,,295021.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150444.0,150444.0,22180.0,22180.0,562765.0,562765.0,0.0,2453.0,2453.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,
2249,1052547.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.94,59594.0,672983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406733.0,2083606.0,2753658.0,0.0,1862977.0,1866348.0,102242.0,102242.0,102242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8179.35,1052547.0,1052547.0,301883.0,301883.0,1027369.0,1027369.0,0.0,760497.0,760497.0,1052547.0,301883.0,1027369.0,760497.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2252,761862.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.92,0.0,1048422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5033436.0,591677.0,1172593.0,193573.0,222817.0,310862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761862.0,761862.0,548.0,548.0,939364.0,939364.0,0.0,1157271.0,1157271.0,761862.0,548.0,939364.0,1157271.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2254,282056.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.16,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,64047.0,296135.0,,,330880.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282056.0,282056.0,765.0,765.0,238643.0,235932.0,0.0,647806.0,647806.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,
2268,10606691.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,61696877.0,0.0,0.0,2026561.0,0.0,0.0,2026561.0,0.0,0.0,2026561.0,33889898.0,21932934.0,61875124.0,590141.0,54522829.0,74699135.0,15166213.0,15166213.0,15166213.0,1213297.03,1213297.03,194160.73,1019136.3,0.0,0.0,0.0,194160.73,1213297.03,194160.73,1019136.3,0.0,0.0,0.0,1019136.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10606691.0,10606691.0,6198285.0,6198285.0,129959767.0,129941309.0,0.0,8469365.0,8469365.0,10606691.0,6198285.0,129941309.0,8469365.0,4792.0,4792.0,4792.0,0.0,0.0,0.0,,,,,,,,
2272,174866195.0,91790340.0,18909288.0,2208078.0,68356340.0,91790340.0,18909288.0,2208078.0,73095246.0,91790340.0,18909288.0,2208078.0,70095246.0,302042859.0,244192080.0,0.0,0.0,37492365.0,37492365.0,37492365.0,2.0,42115541.0,42115541.0,42115541.0,1.0,6767297.0,477775241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144710150.0,294142231.0,340017761.0,134764005.0,576610169.0,660329996.0,27671913.0,27671913.0,27671913.0,1635964.0,1635964.0,1448892.0,187072.0,16558.0,8279.0,8279.0,1448892.0,1635964.0,1448892.0,187072.0,16558.0,8279.0,8279.0,187072.0,16558.0,8279.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,8279.0,561220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,53988066.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,157822881.0,0.0,0.0,14988871.0,0.0,0.0,14988871.0,0.0,0.0,14988871.0,150181682.0,54539807.0,134105404.0,106102201.0,165010743.0,194075918.0,123613299.0,123613299.0,123613299.0,9693675.07,9693675.07,2211755.9,7481899.19,168432.87,65101.6,103331.27,2211755.9,9693675.07,2211755.9,7481899.19,168432.87,65101.6,103331.27,7481899.19,168432.87,65101.6,7844.84,1094.93,6396.65,353.26,19111.14,19.98,0.0,103331.27,19111.14,54281505.0,54281505.0,2321244.0,2321244.0,243967498.0,238836827.0,12671758.0,35980503.0,35980503.0,54281505.0,2321244.0,238836827.0,35980503.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2289,92735888.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,9140646.0,79004254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60199270.0,10784107.0,20008953.0,3091418.0,33391392.0,43373730.0,8666000.0,8666000.0,8666000.0,0.0,0.0,0.0,0.0,693280.0,346640.0,346640.0,0.0,0.0,0.0,0.0,693280.0,346640.0,346640.0,0.0,693280.0,346640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346640.0,0.0,92735888.0,92735888.0,524701.0,524701.0,137253366.0,135462639.0,29815573.0,42976377.0,42976377.0,92735888.0,524701.0,135462639.0,42976377.0,3045113.0,3045113.0,3045113.0,0.0,0.0,0.0,,,,,,,,
2304,40058816.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,31151802.0,,,,,,,,,,45654994.0,3158897.0,9798494.0,29989620.0,9481210.0,14396516.0,1228602.0,1228602.0,1228602.0,,,,,,,,,,,,,,,,,,,,,,,,,,98288.13,40058816.0,40058816.0,28655.0,28655.0,63951694.0,63951694.0,545110.0,2163405.0,2163405.0,40058816.0,28655.0,63951694.0,2163405.0,6203934.0,6203934.0,6203934.0,0.0,0.0,0.0,,,,,,,,
2306,30709922.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,1857705.0,109918470.0,0.0,0.0,7001160.0,0.0,0.0,7001160.0,0.0,0.0,7001160.0,40993140.0,35752499.0,52401933.0,24208088.0,56956251.0,78916530.0,52888.0,52888.0,52888.0,3650.0,3650.0,2060.0,1590.0,4.0,2.0,2.0,2060.0,3650.0,2060.0,1590.0,4.0,2.0,2.0,1590.0,4.0,2.0,577.0,111.0,466.0,0.0,0.0,0.0,0.0,2.0,0.0,30253768.0,30253768.0,9527366.0,9527366.0,112273199.0,112190957.0,1510390.0,20593253.0,20593253.0,30253768.0,9527366.0,112190957.0,20593253.0,244733.0,244733.0,244733.0,0.0,0.0,0.0,,,,,,,,
2307,24881090.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,495020.0,25381712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13868354.0,21405457.0,34020813.0,8900688.0,15477149.0,30088587.0,2213962.0,2213962.0,2213962.0,134154.4,134154.4,57803.78,76350.62,18125.32,9062.66,9062.66,57803.78,134154.4,57803.78,76350.62,18125.32,9062.66,9062.66,76350.62,18125.32,9062.66,3.5,2.92,0.58,0.0,0.0,0.0,0.0,9062.66,24833.72,12763622.0,12763622.0,560673.0,560673.0,49217525.0,48934874.0,1372821.0,6449908.0,6449908.0,12763622.0,560673.0,48934874.0,6449908.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2309,13457695.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,6388577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8325019.0,21829470.0,39813264.0,2853967.0,26786715.0,36563564.0,697172.0,697172.0,697172.0,33724.83,33724.83,33724.83,0.0,0.0,0.0,0.0,33724.83,33724.83,33724.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22048.96,10306831.0,10306831.0,774708.0,774708.0,10553292.0,10553292.0,0.0,0.0,0.0,10306831.0,774708.0,10553292.0,0.0,10791749.0,10791749.0,10791749.0,0.0,0.0,0.0,,,,,,,,
2312,97299062.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,980.0,176940339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59482745.0,46715725.0,113471429.0,3405441.0,108068696.0,137385721.0,124988.0,124988.0,124988.0,9999.0,9999.0,1052.0,8947.0,0.0,0.0,0.0,1052.0,9999.0,1052.0,8947.0,0.0,0.0,0.0,8947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97299062.0,97299062.0,1559630.0,1559630.0,153648116.0,152444306.0,8805008.0,54210260.0,54210260.0,97299062.0,1559630.0,152444306.0,54210260.0,1009221.0,1009221.0,1009221.0,0.0,0.0,0.0,,,,,,,,
232,660057.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,,821803.0,,,,,,,,,,272631.0,756927.0,1906399.0,69767.0,1411583.0,1593501.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660057.0,660057.0,346809.0,346809.0,1742159.0,1590726.0,,,,660057.0,346809.0,1590726.0,,,,,,,,,,,,,,,
2347,481224.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.13,0.0,20500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231870.0,1790742.0,2152241.0,208697.0,2093646.0,2112456.0,101885.0,101885.0,101885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8150.79,481224.0,481224.0,96046.0,96046.0,1280007.0,1277861.0,0.0,1487077.0,1487077.0,481224.0,96046.0,1277861.0,1487077.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
236,105575.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,209416.0,209416.0,,,295518.0,31981.0,,31981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2558.48,105575.0,105575.0,6007.0,6007.0,274886.0,86096.0,7983.0,478687.0,478687.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,
2368,808379.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.95,0.0,382934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2574378.0,1481686.0,3372808.0,20532.0,2007736.0,2387564.0,1581550.0,1581550.0,1581550.0,126524.01,126524.01,16220.05,110303.96,0.0,0.0,0.0,16220.05,126524.01,16220.05,110303.96,0.0,0.0,0.0,110303.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808379.0,808379.0,167165.0,167165.0,1969425.0,1969425.0,37640.0,62042.0,62042.0,808379.0,167165.0,1969425.0,62042.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2374,464420.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1132988.0,1394081.0,,,1015079.0,129975.0,,129975.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,2672.0,589.0,2083.0,5270.0,2635.0,2635.0,2083.0,5270.0,2635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635.0,2456.0,464420.0,464420.0,71561.0,71561.0,398221.0,398221.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,
2390,5889912.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,695063.0,,,,,,,,,,2747656.0,2639644.0,7145499.0,12616.0,5696940.0,6728205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5889912.0,5889912.0,172394.0,172394.0,2250829.0,2138633.0,,341097.0,341097.0,5889912.0,172394.0,2138633.0,341097.0,,,,,,,,,,,,,,
2407,181274.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,,,,,,,,,,,,185321.0,,,56613.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181274.0,181274.0,639.0,639.0,282145.0,237863.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
2433,115196.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.06,0.0,17055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917060.0,166748.0,428528.0,141486.0,412256.0,413700.0,32108.0,32108.0,32108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.61,115196.0,115196.0,54805.0,54805.0,600005.0,600005.0,45138.0,507831.0,507831.0,115196.0,54805.0,600005.0,507831.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2438,789760.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,513856.0,1370057.0,,,1017452.0,886425.0,,886425.0,70914.01,0.0,0.0,0.0,0.0,0.0,0.0,11691.13,70914.01,11691.13,59222.88,0.0,0.0,0.0,59222.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789760.0,789760.0,1325.0,1325.0,678877.0,678921.0,0.0,298568.0,298568.0,,,,,8287.0,,8287.0,0.0,,0.0,,,,,,,,
2440,36396338.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,203048.0,26580747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13682501.0,25060577.0,35407682.0,11425400.0,28697255.0,38303928.0,8902108.0,8902108.0,8902108.0,674808.93,674808.93,279591.97,395216.96,0.0,0.0,0.0,279591.97,674808.93,279591.97,395216.96,0.0,0.0,0.0,395216.96,0.0,0.0,2047.05,88.64,1958.41,0.0,0.0,0.0,0.0,0.0,35312.65,16909025.0,16909025.0,2118837.0,2118837.0,51560260.0,51488351.0,0.0,3695987.0,3695987.0,16909025.0,2118837.0,51488351.0,3695987.0,3757681.0,3757681.0,3757681.0,0.0,0.0,0.0,,,,,,,,
2443,23637946.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.02,4332221.0,15323505.0,,,,,,,,,,33176647.0,12003484.0,21919641.0,96225.0,20395624.0,28480586.0,3679511.0,3679511.0,3679511.0,237201.4,237201.4,212606.6,24594.8,14502.42,7251.21,7251.21,212606.6,237201.4,212606.6,24594.8,14502.42,7251.21,7251.21,24594.8,14502.42,7251.21,,,,,,,,7251.21,42657.04,23639897.0,23639897.0,441701.0,441701.0,25167022.0,25065200.0,2699588.0,20466244.0,20466244.0,23639897.0,441701.0,25065200.0,20466244.0,7974.0,7974.0,7974.0,,,,,,,,,,,
2484,122850.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,,,,,,,,,,,846916.0,959365.0,,,873346.0,213939.0,,213939.0,16982.22,0.0,,,0.0,,,3980.55,16982.22,3980.55,13001.67,0.0,0.0,0.0,13001.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.92,122850.0,122850.0,149130.0,149130.0,409423.0,371225.0,,8013.0,8013.0,,,,,,,,,,,,,,,,,,
249,5124551.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,9208737.0,,,,,,,,,,4507829.0,3611267.0,7913244.0,3458514.0,5023429.0,8124313.0,2387483.0,2387483.0,2387483.0,133082.75,133082.75,62060.04,71022.71,38323.8,19161.9,19161.9,62060.04,133082.75,62060.04,71022.71,38323.8,19161.9,19161.9,71022.71,38323.8,19161.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19161.9,19592.13,5124551.0,5124551.0,19869.0,19869.0,12754190.0,12693826.0,104970.0,1810625.0,1810625.0,5124551.0,19869.0,12693826.0,1810625.0,1021.0,1021.0,1021.0,,,,,,,,,,,
2490,15309111.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,3106444.0,,,,,,,,,,19462721.0,6751932.0,11620518.0,21577178.0,13780591.0,15746827.0,657783.0,657783.0,657783.0,50632.94,50632.94,8018.01,42614.93,,,,8018.01,50632.94,8018.01,42614.93,,,,42614.93,,,,,,,,,,,1989.69,14399779.0,14399779.0,293427.0,293427.0,21099096.0,21760793.0,,320291.0,320291.0,14399779.0,293427.0,21760793.0,320291.0,44448.0,44448.0,44448.0,,,,,,,,,,,
2494,4335861.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.88,0.0,47130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441131.0,30526686.0,30535839.0,45261.0,6637775.0,15961814.0,1207045.0,1207045.0,1207045.0,96563.63,96563.63,58649.8,37913.83,0.0,0.0,0.0,58649.8,96563.63,58649.8,37913.83,0.0,0.0,0.0,37913.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860427.0,860427.0,4272050.0,4272050.0,1140810.0,1140810.0,0.0,0.0,0.0,860427.0,4272050.0,1140810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2495,60324111.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,4687086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40058245.0,149956683.0,167347137.0,130227.0,77024315.0,162814975.0,15037300.0,15037300.0,15037300.0,1113573.0,1113573.0,753942.0,359631.0,0.0,0.0,0.0,753942.0,1113573.0,753942.0,359631.0,0.0,0.0,0.0,359631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89411.0,50649682.0,50649682.0,31608235.0,31608235.0,10174431.0,10160274.0,0.0,25034031.0,25034031.0,50649682.0,31608235.0,10160274.0,25034031.0,7337727.0,7337727.0,7337727.0,0.0,0.0,0.0,,,,,,,,
2499,309392.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.01,,,,,,,,,,,,,248279.0,490831.0,,,498947.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309392.0,309392.0,23057.0,23057.0,962250.0,925763.0,2683.0,175283.0,175283.0,,,,,,,,,,,,,,,,,,
2506,5272948.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.01,0.0,602992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4365789.0,6724041.0,11734719.0,357880.0,6345103.0,8648785.0,3557780.0,3557780.0,3557780.0,276063.43,276063.43,47635.97,228427.46,0.0,0.0,0.0,47635.97,276063.43,47635.97,228427.46,0.0,0.0,0.0,228427.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8558.99,4567686.0,4567686.0,663178.0,663178.0,2256651.0,2256651.0,37355.0,126891.0,126891.0,4567686.0,663178.0,2256651.0,126891.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2507,1345340.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.03,,1004429.0,,,,,,,,,,1941258.0,4410114.0,8933045.0,38272.0,7438097.0,7545465.0,3950516.0,3950516.0,3950516.0,153508.76,153508.76,52512.48,100996.28,134730.12,67365.06,67365.06,52512.48,153508.76,52512.48,100996.28,134730.12,67365.06,67365.06,100996.28,134730.12,67365.06,,,,,,,,67365.06,27802.39,1345340.0,1345340.0,155129.0,155129.0,2686880.0,2686880.0,,922520.0,922520.0,1345340.0,155129.0,2686880.0,922520.0,,,,,,,,,,,,,,
